timestamp,building_id,building_name,water_consumption_litres,water_consumption_liters,occupancy,occupancy_estimate,temperature,temperature_c,hour,day_of_week,is_weekend,is_anomaly,anomaly_label,anomaly_type,event_id,anomaly_event_id,is_synthetic,expected_consumption,absolute_deviation,percentage_deviation,potential_excess_consumption,pred_static,pred_statistical,pred_ml,pred_hybrid,static_score,statistical_score,ml_score,hybrid_score,event_persistence_hours,risk_score,risk_tier,explanation,possible_causes,recommended_action,possible_interpretation,uncertainty_statement,recommendation
2026-03-08 16:00:00+00:00,B06,Academic Block,294.6,294.6,175.1,175.1,17.47,17.47,16,6,1,0,0,none,,,True,283.69,10.91,3.85,10.91,0,0,0,0,0.11,0.8828245658147063,0.352966322858261,0.6178954443364837,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 16:00:00+00:00,B02,Library,311.5,311.5,311.09,311.09,16.52,16.52,16,6,1,0,0,none,,,True,317.95,-6.45,-2.03,0.0,0,0,0,0,0.0,0.14416289006216415,0.359653694582088,0.2519082923221261,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 16:00:00+00:00,B03,Hostel A,463.85,463.85,339.91,339.91,17.51,17.51,16,6,1,0,0,none,,,True,470.46,-6.61,-1.41,0.0,0,0,0,0,0.0,0.07826102580471873,0.32466317065372596,0.20146209822922234,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 16:00:00+00:00,B05,Administration,130.8,130.8,56.01,56.01,16.94,16.94,16,6,1,0,0,none,,,True,132.33,-1.53,-1.16,0.0,0,0,0,0,0.0,0.6238212801658298,0.3776790780210541,0.500750179093442,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 17:00:00+00:00,B02,Library,303.69,303.69,307.44,307.44,16.43,16.43,17,6,1,0,0,none,,,True,316.77,-13.08,-4.13,0.0,0,0,0,0,0.0,0.0,0.42338423711461615,0.21169211855730807,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 17:00:00+00:00,B04,Hostel B,640.51,640.51,595.64,595.64,15.87,15.87,17,6,1,0,0,none,,,True,645.51,-5.0,-0.77,0.0,0,0,0,0,0.0,0.20719925003280348,0.5431370482314702,0.37516814913213686,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 17:00:00+00:00,B03,Hostel A,604.73,604.73,567.14,567.14,16.42,16.42,17,6,1,0,0,none,,,True,614.99,-10.26,-1.67,0.0,0,0,0,0,0.0,0.0,0.48642912976180847,0.24321456488090423,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 17:00:00+00:00,B06,Academic Block,278.54,278.54,184.35,184.35,15.41,15.41,17,6,1,0,0,none,,,True,286.71,-8.17,-2.85,0.0,0,0,0,0,0.0,0.04848456546407856,0.3913097058914208,0.21989713567774966,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 17:00:00+00:00,B05,Administration,100.44,100.44,20.67,20.67,16.57,16.57,17,6,1,0,0,none,,,True,110.41,-9.97,-9.03,0.0,0,0,0,0,0.0,0.08986384420658469,0.5684318038227589,0.3291478240146718,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 17:00:00+00:00,B01,Engineering Block,281.68,281.68,174.82,174.82,16.15,16.15,17,6,1,0,0,none,,,True,300.81,-19.13,-6.36,0.0,0,0,0,0,0.0,0.0,0.47995126479688077,0.23997563239844039,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 18:00:00+00:00,B05,Administration,104.82,104.82,22.06,22.06,17.55,17.55,18,6,1,0,0,none,,,True,107.94,-3.12,-2.89,0.0,0,0,0,0,0.0,0.5762875386259286,0.46066338412029956,0.5184754613731141,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 18:00:00+00:00,B01,Engineering Block,237.38,237.38,96.15,96.15,15.9,15.9,18,6,1,0,0,none,,,True,250.4,-13.02,-5.2,0.0,0,0,0,0,0.0,0.0,0.4905190710940647,0.24525953554703234,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 18:00:00+00:00,B02,Library,324.26,324.26,317.54,317.54,17.05,17.05,18,6,1,0,0,none,,,True,321.18,3.08,0.96,3.08,0,0,0,0,0.027428571428571427,0.7551222907438216,0.38395388795931124,0.5695380893515665,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 18:00:00+00:00,B03,Hostel A,610.15,610.15,559.82,559.82,16.57,16.57,18,6,1,0,0,none,,,True,612.47,-2.32,-0.38,0.0,0,0,0,0,0.0,0.2616090826334977,0.4631843843251172,0.36239673347930745,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 18:00:00+00:00,B04,Hostel B,669.51,669.51,609.49,609.49,16.46,16.46,18,6,1,0,0,none,,,True,647.18,22.33,3.45,22.33,0,1,0,0,0.09857142857142857,1.0518032525887315,0.6946851185991264,0.8473425592995631,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 18:00:00+00:00,B06,Academic Block,226.32,226.32,86.74,86.74,17.26,17.26,18,6,1,0,0,none,,,True,223.1,3.22,1.44,3.22,0,0,0,0,0.04114285714285714,0.5095396516221988,0.3711080513402038,0.44032385148120134,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 19:00:00+00:00,B01,Engineering Block,227.33,227.33,78.17,78.17,16.67,16.67,19,6,1,0,0,none,,,True,238.98,-11.65,-4.87,0.0,0,0,0,0,0.0,0.0,0.4500425551072224,0.2250212775536112,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 19:00:00+00:00,B04,Hostel B,671.07,671.07,616.84,616.84,15.92,15.92,19,6,1,0,0,none,,,True,645.71,25.36,3.93,25.36,0,0,0,0,0.1122857142857143,0.966529152163625,0.7074723650137665,0.8370007585886958,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 19:00:00+00:00,B06,Academic Block,226.25,226.25,101.93,101.93,17.14,17.14,19,6,1,0,0,none,,,True,229.96,-3.71,-1.61,0.0,0,0,0,0,0.0,0.242305057997087,0.3680052574943342,0.3051551577457106,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 19:00:00+00:00,B02,Library,299.06,299.06,304.16,304.16,18.51,18.51,19,6,1,0,0,none,,,True,314.86,-15.8,-5.02,0.0,0,0,0,0,0.0,0.0,0.416593674482217,0.2082968372411085,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 19:00:00+00:00,B05,Administration,100.12,100.12,21.12,21.12,16.57,16.57,19,6,1,0,0,none,,,True,111.11,-10.99,-9.89,0.0,0,0,0,0,0.0,0.03504120057037703,0.5597752998683391,0.2974082502193581,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 19:00:00+00:00,B03,Hostel A,598.2,598.2,569.62,569.62,18.38,18.38,19,6,1,0,0,none,,,True,618.64,-20.44,-3.3,0.0,0,0,0,0,0.0,0.0,0.5303701562803916,0.2651850781401958,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 20:00:00+00:00,B03,Hostel A,610.62,610.62,565.68,565.68,17.04,17.04,20,6,1,0,0,none,,,True,613.96,-3.34,-0.54,0.0,0,0,0,0,0.0,0.20215268723758864,0.4715183737099824,0.3368355304737855,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 20:00:00+00:00,B04,Hostel B,652.29,652.29,618.03,618.03,16.78,16.78,20,6,1,0,0,none,,,True,651.72,0.57,0.09,0.57,0,0,0,0,0.0025714285714285713,0.23869131958829706,0.5901791812494571,0.4144352504188771,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 20:00:00+00:00,B05,Administration,102.93,102.93,8.55,8.55,18.11,18.11,20,6,1,0,0,none,,,True,98.78,4.15,4.2,4.15,0,0,0,0,0.12000000000000001,0.9533960003124891,0.4315699999416598,0.6924830001270744,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 20:00:00+00:00,B01,Engineering Block,232.66,232.66,78.6,78.6,16.87,16.87,20,6,1,0,0,none,,,True,236.25,-3.59,-1.52,0.0,0,0,0,0,0.0,0.2227318451258709,0.40177920065958606,0.3122555228927285,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 20:00:00+00:00,B06,Academic Block,227.35,227.35,102.94,102.94,16.56,16.56,20,6,1,0,0,none,,,True,230.72,-3.37,-1.46,0.0,0,0,0,0,0.0,0.28674250551541614,0.3906025753808557,0.3386725404481359,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 20:00:00+00:00,B02,Library,316.31,316.31,306.34,306.34,16.29,16.29,20,6,1,0,0,none,,,True,314.76,1.55,0.49,1.55,0,0,0,0,0.014,0.6133556577754314,0.4115323481002725,0.512444002937852,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 21:00:00+00:00,B06,Academic Block,224.74,224.74,83.95,83.95,15.25,15.25,21,6,1,0,0,none,,,True,222.33,2.41,1.08,2.41,0,0,0,0,0.03085714285714286,0.5224802691449799,0.41885958885858915,0.4706699290017845,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 21:00:00+00:00,B03,Hostel A,606.32,606.32,558.98,558.98,17.99,17.99,21,6,1,0,0,none,,,True,613.33,-7.01,-1.14,0.0,0,0,0,0,0.0,0.06221143816086472,0.46332353678304145,0.2627674874719531,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 21:00:00+00:00,B04,Hostel B,637.66,637.66,606.89,606.89,16.74,16.74,21,6,1,0,0,none,,,True,651.81,-14.15,-2.17,0.0,0,0,0,0,0.0,0.0,0.6324806414523974,0.3162403207261987,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 21:00:00+00:00,B02,Library,309.42,309.42,313.51,313.51,17.14,17.14,21,6,1,0,0,none,,,True,317.39,-7.97,-2.51,0.0,0,0,0,0,0.0,0.0558364321553562,0.4526523794450484,0.2542444058002023,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 21:00:00+00:00,B01,Engineering Block,216.38,216.38,58.0,58.0,19.26,19.26,21,6,1,0,0,none,,,True,222.81,-6.43,-2.89,0.0,0,0,0,0,0.0,0.08926994880899522,0.37766090404332087,0.23346542642615803,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 21:00:00+00:00,B05,Administration,98.15,98.15,6.59,6.59,17.97,17.97,21,6,1,0,0,none,,,True,93.29,4.86,5.21,4.86,0,0,0,0,0.14885714285714285,0.9095013670879627,0.4878058345535614,0.698653600820762,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 22:00:00+00:00,B01,Engineering Block,207.52,207.52,48.86,48.86,16.63,16.63,22,6,1,0,0,none,,,True,219.28,-11.76,-5.36,0.0,0,0,0,0,0.0,0.0,0.4938904648440527,0.24694523242202635,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 22:00:00+00:00,B02,Library,177.57,177.57,97.19,97.19,19.14,19.14,22,6,1,0,0,none,,,True,183.43,-5.86,-3.19,0.0,0,0,0,0,0.0,0.18096848836956964,0.45443775628948796,0.3177031223295288,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 22:00:00+00:00,B06,Academic Block,204.13,204.13,55.56,55.56,15.63,15.63,22,6,1,0,0,none,,,True,209.07,-4.94,-2.36,0.0,0,0,0,0,0.0,0.16800107823215954,0.46562687948627746,0.31681397885921847,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 22:00:00+00:00,B05,Administration,92.61,92.61,8.01,8.01,17.53,17.53,22,6,1,0,0,none,,,True,97.28,-4.67,-4.8,0.0,0,0,0,0,0.0,0.347581971318364,0.4941992000026272,0.4208905856604956,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 22:00:00+00:00,B04,Hostel B,643.02,643.02,615.31,615.31,18.44,18.44,22,6,1,0,0,none,,,True,651.93,-8.91,-1.37,0.0,0,0,0,0,0.0,0.0,0.6236245998720881,0.31181229993604404,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 22:00:00+00:00,B03,Hostel A,592.87,592.87,557.81,557.81,17.89,17.89,22,6,1,0,0,none,,,True,609.38,-16.51,-2.71,0.0,0,0,0,0,0.0,0.0,0.5596641580450433,0.27983207902252166,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 23:00:00+00:00,B02,Library,167.58,167.58,110.94,110.94,19.12,19.12,23,6,1,0,0,none,,,True,187.62,-20.04,-10.68,0.0,0,0,0,0,0.0,0.0,0.6360630759460592,0.3180315379730296,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 23:00:00+00:00,B05,Administration,96.73,96.73,15.68,15.68,20.38,20.38,23,6,1,0,0,none,,,True,121.48,-24.75,-20.37,0.0,0,0,0,0,0.0,0.0,0.6569605383685618,0.3284802691842809,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 23:00:00+00:00,B04,Hostel B,459.53,459.53,325.51,325.51,17.97,17.97,23,6,1,0,0,none,,,True,473.84,-14.31,-3.02,0.0,0,0,0,0,0.0,0.0,0.5680919600835576,0.2840459800417788,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 23:00:00+00:00,B06,Academic Block,189.72,189.72,44.79,44.79,19.72,19.72,23,6,1,0,0,none,,,True,200.21,-10.49,-5.24,0.0,0,0,0,0,0.0,0.0,0.47488852965985734,0.23744426482992867,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 23:00:00+00:00,B01,Engineering Block,199.67,199.67,37.83,37.83,20.2,20.2,23,6,1,0,0,none,,,True,208.32,-8.65,-4.15,0.0,0,0,0,0,0.0,0.0,0.44629042724049944,0.22314521362024972,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-08 23:00:00+00:00,B03,Hostel A,445.23,445.23,308.05,308.05,17.39,17.39,23,6,1,0,0,none,,,True,449.64,-4.41,-0.98,0.0,0,0,0,0,0.0,0.18610001134263912,0.4634540059224366,0.32477700863253783,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-09 00:00:00+00:00,B04,Hostel B,254.12,254.12,173.61,173.61,18.64,18.64,0,0,0,0,0,none,,,True,253.06,1.06,0.42,1.06,0,0,0,0,0.012,0.2334702056627737,0.44286668701133847,0.3381684463370561,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-09 00:00:00+00:00,B05,Administration,40.06,40.06,29.4,29.4,20.28,20.28,0,0,0,0,0,none,,,True,49.11,-9.05,-18.43,0.0,0,0,0,0,0.0,0.0927802414842061,0.5977549633600389,0.3452676024221225,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-09 00:00:00+00:00,B03,Hostel A,214.65,214.65,167.01,167.01,19.77,19.77,0,0,0,0,0,none,,,True,249.55,-34.9,-13.99,0.0,0,0,0,0,0.0,0.0,0.5691341015314425,0.28456705076572125,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-09 00:00:00+00:00,B02,Library,59.04,59.04,56.73,56.73,19.97,19.97,0,0,0,0,0,none,,,True,73.13,-14.09,-19.27,0.0,0,0,0,0,0.0,0.0,0.7105234700561144,0.3552617350280572,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-09 00:00:00+00:00,B01,Engineering Block,125.76,125.76,116.67,116.67,18.85,18.85,0,0,0,0,0,none,,,True,140.27,-14.51,-10.34,0.0,0,0,0,0,0.0,0.0,0.5487534806796679,0.27437674033983395,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-09 00:00:00+00:00,B06,Academic Block,106.56,106.56,106.07,106.07,19.53,19.53,0,0,0,0,0,none,,,True,128.35,-21.79,-16.98,0.0,0,0,0,0,0.0,0.0,0.6449790743502435,0.32248953717512174,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-09 01:00:00+00:00,B04,Hostel B,253.57,253.57,169.21,169.21,20.42,20.42,1,0,0,0,0,none,,,True,249.61,3.96,1.59,3.96,0,0,0,0,0.04542857142857143,0.30821443881574756,0.3771016855874833,0.34265806220161543,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-09 01:00:00+00:00,B01,Engineering Block,109.9,109.9,107.84,107.84,21.56,21.56,1,0,0,0,0,none,,,True,137.44,-27.54,-20.04,0.0,0,0,0,0,0.0,0.0,0.5729542689238861,0.28647713446194306,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-09 01:00:00+00:00,B05,Administration,44.7,44.7,36.07,36.07,19.22,19.22,1,0,0,0,0,none,,,True,51.93,-7.23,-13.92,0.0,0,0,0,0,0.0,0.177016252892755,0.4932295296310484,0.3351228912619017,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-09 01:00:00+00:00,B03,Hostel A,222.32,222.32,159.04,159.04,20.08,20.08,1,0,0,0,0,none,,,True,245.73,-23.41,-9.53,0.0,0,0,0,0,0.0,0.0,0.47309837609105043,0.23654918804552522,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-09 01:00:00+00:00,B06,Academic Block,119.9,119.9,107.55,107.55,21.15,21.15,1,0,0,0,0,none,,,True,130.27,-10.37,-7.96,0.0,0,0,0,0,0.0,0.0,0.4182488113566657,0.20912440567833285,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-09 01:00:00+00:00,B02,Library,68.53,68.53,60.18,60.18,19.18,19.18,1,0,0,0,0,none,,,True,73.19,-4.66,-6.37,0.0,0,0,0,0,0.0,0.24037168905132017,0.4892726143315453,0.36482215169143273,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-09 02:00:00+00:00,B02,Library,65.87,65.87,65.3,65.3,21.5,21.5,2,0,0,0,0,none,,,True,76.55,-10.68,-13.95,0.0,0,0,0,0,0.0,0.0,0.5161431786848372,0.2580715893424186,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-09 02:00:00+00:00,B03,Hostel A,230.98,230.98,159.41,159.41,21.88,21.88,2,0,0,0,0,none,,,True,248.33,-17.35,-6.99,0.0,0,0,0,0,0.0,0.0,0.345209698871869,0.1726048494359345,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-09 02:00:00+00:00,B01,Engineering Block,108.19,108.19,98.42,98.42,19.05,19.05,2,0,0,0,0,none,,,True,133.9,-25.71,-19.2,0.0,0,0,0,0,0.0,0.0,0.6025485386725886,0.3012742693362943,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
2026-03-09 02:00:00+00:00,B04,Hostel B,229.02,229.02,173.18,173.18,19.6,19.6,2,0,0,0,0,none,,,True,255.26,-26.24,-10.28,0.0,0,0,0,0,0.0,0.0,0.5278012891473367,0.26390064457366835,0,0.0,LOW,Normal consumption pattern consistent with expected baseline.,Standard baseline facility operations.,No intervention required. Continue routine monitoring.,Standard baseline facility operations.,Normal operational range.,No recommendation needed. System operating within baseline parameters.
