timestamp,building_id,building_name,water_consumption_litres,water_consumption_liters,occupancy,occupancy_estimate,temperature,temperature_c,hour,day_of_week,is_weekend,is_anomaly,anomaly_label,anomaly_type,event_id,anomaly_event_id,is_synthetic
2026-02-15 22:00:00+00:00,B01,Engineering Block,207.38,207.38,48.01,48.01,22.92,22.92,22,6,1,0,0,none,,,True
2026-02-15 23:00:00+00:00,B01,Engineering Block,216.08,216.08,39.84,39.84,22.42,22.42,23,6,1,0,0,none,,,True
2026-02-16 00:00:00+00:00,B01,Engineering Block,141.17,141.17,108.47,108.47,23.82,23.82,0,0,0,0,0,none,,,True
2026-02-16 01:00:00+00:00,B01,Engineering Block,132.13,132.13,117.6,117.6,24.29,24.29,1,0,0,0,0,none,,,True
2026-02-16 02:00:00+00:00,B01,Engineering Block,128.22,128.22,119.99,119.99,25.93,25.93,2,0,0,0,0,none,,,True
2026-02-16 03:00:00+00:00,B01,Engineering Block,141.4,141.4,107.24,107.24,25.93,25.93,3,0,0,0,0,none,,,True
2026-02-16 04:00:00+00:00,B01,Engineering Block,147.7,147.7,118.01,118.01,26.52,26.52,4,0,0,0,0,none,,,True
2026-02-16 05:00:00+00:00,B01,Engineering Block,134.04,134.04,110.56,110.56,25.84,25.84,5,0,0,0,0,none,,,True
2026-02-16 06:00:00+00:00,B01,Engineering Block,321.22,321.22,225.17,225.17,26.57,26.57,6,0,0,0,0,none,,,True
2026-02-16 07:00:00+00:00,B01,Engineering Block,333.23,333.23,221.5,221.5,26.55,26.55,7,0,0,0,0,none,,,True
2026-02-16 08:00:00+00:00,B01,Engineering Block,522.13,522.13,522.83,522.83,26.67,26.67,8,0,0,0,0,none,,,True
2026-02-16 09:00:00+00:00,B01,Engineering Block,528.43,528.43,510.67,510.67,25.34,25.34,9,0,0,0,0,none,,,True
2026-02-16 10:00:00+00:00,B01,Engineering Block,528.2,528.2,539.85,539.85,25.84,25.84,10,0,0,0,0,none,,,True
2026-02-16 11:00:00+00:00,B01,Engineering Block,529.76,529.76,522.96,522.96,24.58,24.58,11,0,0,0,0,none,,,True
2026-02-16 12:00:00+00:00,B01,Engineering Block,529.62,529.62,529.75,529.75,22.61,22.61,12,0,0,0,0,none,,,True
2026-02-16 13:00:00+00:00,B01,Engineering Block,490.32,490.32,478.7,478.7,23.57,23.57,13,0,0,0,0,none,,,True
2026-02-16 14:00:00+00:00,B01,Engineering Block,481.18,481.18,471.96,471.96,19.3,19.3,14,0,0,0,0,none,,,True
2026-02-16 15:00:00+00:00,B01,Engineering Block,487.87,487.87,470.39,470.39,20.35,20.35,15,0,0,0,0,none,,,True
2026-02-16 16:00:00+00:00,B01,Engineering Block,490.37,490.37,474.51,474.51,18.62,18.62,16,0,0,0,0,none,,,True
2026-02-16 17:00:00+00:00,B01,Engineering Block,473.8,473.8,466.83,466.83,21.05,21.05,17,0,0,0,0,none,,,True
2026-02-16 18:00:00+00:00,B01,Engineering Block,329.45,329.45,225.26,225.26,20.17,20.17,18,0,0,0,0,none,,,True
2026-02-16 19:00:00+00:00,B01,Engineering Block,313.65,313.65,226.1,226.1,20.29,20.29,19,0,0,0,0,none,,,True
2026-02-16 20:00:00+00:00,B01,Engineering Block,318.16,318.16,212.0,212.0,20.24,20.24,20,0,0,0,0,none,,,True
2026-02-16 21:00:00+00:00,B01,Engineering Block,323.71,323.71,219.65,219.65,21.92,21.92,21,0,0,0,0,none,,,True
2026-02-16 22:00:00+00:00,B01,Engineering Block,260.68,260.68,116.51,116.51,21.62,21.62,22,0,0,0,0,none,,,True
2026-02-16 23:00:00+00:00,B01,Engineering Block,265.17,265.17,127.86,127.86,24.49,24.49,23,0,0,0,0,none,,,True
2026-02-17 00:00:00+00:00,B01,Engineering Block,131.71,131.71,109.35,109.35,23.8,23.8,0,1,0,0,0,none,,,True
2026-02-17 01:00:00+00:00,B01,Engineering Block,122.7,122.7,105.59,105.59,22.59,22.59,1,1,0,0,0,none,,,True
2026-02-17 02:00:00+00:00,B01,Engineering Block,117.82,117.82,100.55,100.55,23.12,23.12,2,1,0,0,0,none,,,True
2026-02-17 03:00:00+00:00,B01,Engineering Block,135.79,135.79,100.79,100.79,26.04,26.04,3,1,0,0,0,none,,,True
2026-02-17 04:00:00+00:00,B01,Engineering Block,113.79,113.79,102.05,102.05,25.66,25.66,4,1,0,0,0,none,,,True
2026-02-17 05:00:00+00:00,B01,Engineering Block,141.99,141.99,105.65,105.65,26.61,26.61,5,1,0,0,0,none,,,True
2026-02-17 06:00:00+00:00,B01,Engineering Block,321.76,321.76,218.73,218.73,27.35,27.35,6,1,0,0,0,none,,,True
2026-02-17 07:00:00+00:00,B01,Engineering Block,346.56,346.56,214.02,214.02,26.89,26.89,7,1,0,0,0,none,,,True
2026-02-17 08:00:00+00:00,B01,Engineering Block,514.81,514.81,529.34,529.34,25.83,25.83,8,1,0,0,0,none,,,True
2026-02-17 09:00:00+00:00,B01,Engineering Block,516.37,516.37,507.2,507.2,25.51,25.51,9,1,0,0,0,none,,,True
2026-02-17 10:00:00+00:00,B01,Engineering Block,524.62,524.62,515.27,515.27,24.81,24.81,10,1,0,0,0,none,,,True
2026-02-17 11:00:00+00:00,B01,Engineering Block,545.17,545.17,533.31,533.31,24.14,24.14,11,1,0,0,0,none,,,True
2026-02-17 12:00:00+00:00,B01,Engineering Block,536.46,536.46,525.07,525.07,23.1,23.1,12,1,0,0,0,none,,,True
2026-02-17 13:00:00+00:00,B01,Engineering Block,495.97,495.97,466.39,466.39,25.24,25.24,13,1,0,0,0,none,,,True
2026-02-17 14:00:00+00:00,B01,Engineering Block,511.81,511.81,478.35,478.35,22.22,22.22,14,1,0,0,0,none,,,True
2026-02-17 15:00:00+00:00,B01,Engineering Block,505.91,505.91,481.97,481.97,19.45,19.45,15,1,0,0,0,none,,,True
2026-02-17 16:00:00+00:00,B01,Engineering Block,476.5,476.5,472.0,472.0,20.68,20.68,16,1,0,0,0,none,,,True
2026-02-17 17:00:00+00:00,B01,Engineering Block,492.66,492.66,479.63,479.63,19.61,19.61,17,1,0,0,0,none,,,True
2026-02-17 18:00:00+00:00,B01,Engineering Block,346.18,346.18,222.5,222.5,22.07,22.07,18,1,0,0,0,none,,,True
2026-02-17 19:00:00+00:00,B01,Engineering Block,323.69,323.69,225.41,225.41,20.29,20.29,19,1,0,0,0,none,,,True
2026-02-17 20:00:00+00:00,B01,Engineering Block,329.12,329.12,234.73,234.73,20.19,20.19,20,1,0,0,0,none,,,True
2026-02-17 21:00:00+00:00,B01,Engineering Block,332.31,332.31,233.61,233.61,20.44,20.44,21,1,0,0,0,none,,,True
2026-02-17 22:00:00+00:00,B01,Engineering Block,273.8,273.8,111.08,111.08,22.29,22.29,22,1,0,0,0,none,,,True
2026-02-17 23:00:00+00:00,B01,Engineering Block,264.53,264.53,131.35,131.35,23.76,23.76,23,1,0,0,0,none,,,True
2026-02-18 00:00:00+00:00,B01,Engineering Block,128.62,128.62,112.08,112.08,22.12,22.12,0,2,0,0,0,none,,,True
2026-02-18 01:00:00+00:00,B01,Engineering Block,124.28,124.28,116.8,116.8,23.93,23.93,1,2,0,0,0,none,,,True
2026-02-18 02:00:00+00:00,B01,Engineering Block,128.08,128.08,98.43,98.43,23.16,23.16,2,2,0,0,0,none,,,True
2026-02-18 03:00:00+00:00,B01,Engineering Block,131.96,131.96,128.16,128.16,26.51,26.51,3,2,0,0,0,none,,,True
2026-02-18 04:00:00+00:00,B01,Engineering Block,131.51,131.51,122.51,122.51,26.55,26.55,4,2,0,0,0,none,,,True
2026-02-18 05:00:00+00:00,B01,Engineering Block,141.31,141.31,107.33,107.33,26.99,26.99,5,2,0,0,0,none,,,True
2026-02-18 06:00:00+00:00,B01,Engineering Block,311.4,311.4,213.48,213.48,26.6,26.6,6,2,0,0,0,none,,,True
2026-02-18 07:00:00+00:00,B01,Engineering Block,337.76,337.76,223.04,223.04,27.01,27.01,7,2,0,0,0,none,,,True
2026-02-18 08:00:00+00:00,B01,Engineering Block,538.78,538.78,520.61,520.61,26.45,26.45,8,2,0,0,0,none,,,True
2026-02-18 09:00:00+00:00,B01,Engineering Block,549.18,549.18,536.53,536.53,25.95,25.95,9,2,0,0,0,none,,,True
2026-02-18 10:00:00+00:00,B01,Engineering Block,534.71,534.71,531.45,531.45,24.7,24.7,10,2,0,0,0,none,,,True
2026-02-18 11:00:00+00:00,B01,Engineering Block,515.77,515.77,522.91,522.91,22.49,22.49,11,2,0,0,0,none,,,True
2026-02-18 12:00:00+00:00,B01,Engineering Block,538.28,538.28,522.52,522.52,23.15,23.15,12,2,0,0,0,none,,,True
2026-02-18 13:00:00+00:00,B01,Engineering Block,503.85,503.85,474.63,474.63,23.13,23.13,13,2,0,0,0,none,,,True
2026-02-18 14:00:00+00:00,B01,Engineering Block,488.8,488.8,472.96,472.96,21.98,21.98,14,2,0,0,0,none,,,True
2026-02-18 15:00:00+00:00,B01,Engineering Block,488.1,488.1,486.63,486.63,21.39,21.39,15,2,0,0,0,none,,,True
2026-02-18 16:00:00+00:00,B01,Engineering Block,491.48,491.48,476.42,476.42,21.91,21.91,16,2,0,0,0,none,,,True
2026-02-18 17:00:00+00:00,B01,Engineering Block,482.87,482.87,478.94,478.94,20.5,20.5,17,2,0,0,0,none,,,True
2026-02-18 18:00:00+00:00,B01,Engineering Block,323.54,323.54,229.49,229.49,18.44,18.44,18,2,0,0,0,none,,,True
2026-02-18 19:00:00+00:00,B01,Engineering Block,330.17,330.17,234.47,234.47,20.28,20.28,19,2,0,0,0,none,,,True
2026-02-18 20:00:00+00:00,B01,Engineering Block,329.19,329.19,228.93,228.93,20.15,20.15,20,2,0,0,0,none,,,True
2026-02-18 21:00:00+00:00,B01,Engineering Block,330.37,330.37,230.78,230.78,19.95,19.95,21,2,0,0,0,none,,,True
2026-02-18 22:00:00+00:00,B01,Engineering Block,251.18,251.18,122.25,122.25,19.7,19.7,22,2,0,0,0,none,,,True
2026-02-18 23:00:00+00:00,B01,Engineering Block,262.59,262.59,138.8,138.8,22.38,22.38,23,2,0,0,0,none,,,True
2026-02-19 00:00:00+00:00,B01,Engineering Block,217.21,217.21,96.44,96.44,22.65,22.65,0,3,0,1,1,sustained_overnight,B01-E006,B01-E006,True
2026-02-19 01:00:00+00:00,B01,Engineering Block,206.36,206.36,108.36,108.36,24.83,24.83,1,3,0,1,1,sustained_overnight,B01-E006,B01-E006,True
2026-02-19 02:00:00+00:00,B01,Engineering Block,240.15,240.15,114.15,114.15,22.9,22.9,2,3,0,1,1,sustained_overnight,B01-E006,B01-E006,True
2026-02-19 03:00:00+00:00,B01,Engineering Block,216.46,216.46,107.05,107.05,25.71,25.71,3,3,0,1,1,sustained_overnight,B01-E006,B01-E006,True
2026-02-19 04:00:00+00:00,B01,Engineering Block,240.31,240.31,111.56,111.56,25.66,25.66,4,3,0,1,1,sustained_overnight,B01-E006,B01-E006,True
2026-02-19 05:00:00+00:00,B01,Engineering Block,204.03,204.03,113.56,113.56,25.33,25.33,5,3,0,1,1,sustained_overnight,B01-E006,B01-E006,True
2026-02-19 06:00:00+00:00,B01,Engineering Block,340.71,340.71,239.13,239.13,26.73,26.73,6,3,0,0,0,none,,,True
2026-02-19 07:00:00+00:00,B01,Engineering Block,327.53,327.53,230.0,230.0,24.83,24.83,7,3,0,0,0,none,,,True
2026-02-19 08:00:00+00:00,B01,Engineering Block,541.9,541.9,534.1,534.1,23.55,23.55,8,3,0,0,0,none,,,True
2026-02-19 09:00:00+00:00,B01,Engineering Block,531.69,531.69,522.78,522.78,24.56,24.56,9,3,0,0,0,none,,,True
2026-02-19 10:00:00+00:00,B01,Engineering Block,536.99,536.99,530.11,530.11,23.31,23.31,10,3,0,0,0,none,,,True
2026-02-19 11:00:00+00:00,B01,Engineering Block,524.23,524.23,526.0,526.0,22.14,22.14,11,3,0,0,0,none,,,True
2026-02-19 12:00:00+00:00,B01,Engineering Block,543.32,543.32,537.16,537.16,24.29,24.29,12,3,0,0,0,none,,,True
2026-02-19 13:00:00+00:00,B01,Engineering Block,493.76,493.76,464.52,464.52,22.31,22.31,13,3,0,0,0,none,,,True
2026-02-19 14:00:00+00:00,B01,Engineering Block,499.54,499.54,481.39,481.39,21.87,21.87,14,3,0,0,0,none,,,True
2026-02-19 15:00:00+00:00,B01,Engineering Block,471.25,471.25,474.36,474.36,19.84,19.84,15,3,0,0,0,none,,,True
2026-02-19 16:00:00+00:00,B01,Engineering Block,495.98,495.98,477.99,477.99,20.15,20.15,16,3,0,0,0,none,,,True
2026-02-19 17:00:00+00:00,B01,Engineering Block,500.12,500.12,463.23,463.23,20.29,20.29,17,3,0,0,0,none,,,True
2026-02-19 18:00:00+00:00,B01,Engineering Block,329.48,329.48,225.69,225.69,19.47,19.47,18,3,0,0,0,none,,,True
2026-02-19 19:00:00+00:00,B01,Engineering Block,339.7,339.7,242.88,242.88,18.6,18.6,19,3,0,0,0,none,,,True
2026-02-19 20:00:00+00:00,B01,Engineering Block,321.23,321.23,217.96,217.96,19.37,19.37,20,3,0,0,0,none,,,True
2026-02-19 21:00:00+00:00,B01,Engineering Block,341.91,341.91,236.86,236.86,22.18,22.18,21,3,0,0,0,none,,,True
2026-02-19 22:00:00+00:00,B01,Engineering Block,261.51,261.51,121.69,121.69,23.48,23.48,22,3,0,0,0,none,,,True
2026-02-19 23:00:00+00:00,B01,Engineering Block,270.55,270.55,119.97,119.97,19.92,19.92,23,3,0,0,0,none,,,True
2026-02-20 00:00:00+00:00,B01,Engineering Block,127.31,127.31,118.52,118.52,24.88,24.88,0,4,0,0,0,none,,,True
2026-02-20 01:00:00+00:00,B01,Engineering Block,147.03,147.03,122.83,122.83,23.3,23.3,1,4,0,0,0,none,,,True
2026-02-20 02:00:00+00:00,B01,Engineering Block,132.88,132.88,95.5,95.5,25.4,25.4,2,4,0,0,0,none,,,True
2026-02-20 03:00:00+00:00,B01,Engineering Block,127.73,127.73,109.66,109.66,25.19,25.19,3,4,0,0,0,none,,,True
2026-02-20 04:00:00+00:00,B01,Engineering Block,113.69,113.69,104.9,104.9,24.55,24.55,4,4,0,0,0,none,,,True
2026-02-20 05:00:00+00:00,B01,Engineering Block,135.8,135.8,117.58,117.58,26.49,26.49,5,4,0,0,0,none,,,True
2026-02-20 06:00:00+00:00,B01,Engineering Block,340.42,340.42,228.06,228.06,25.12,25.12,6,4,0,0,0,none,,,True
2026-02-20 07:00:00+00:00,B01,Engineering Block,340.03,340.03,219.48,219.48,24.39,24.39,7,4,0,0,0,none,,,True
2026-02-20 08:00:00+00:00,B01,Engineering Block,533.87,533.87,524.44,524.44,26.98,26.98,8,4,0,0,0,none,,,True
2026-02-20 09:00:00+00:00,B01,Engineering Block,531.89,531.89,516.85,516.85,25.7,25.7,9,4,0,0,0,none,,,True
2026-02-20 10:00:00+00:00,B01,Engineering Block,528.59,528.59,531.4,531.4,25.03,25.03,10,4,0,0,0,none,,,True
2026-02-20 11:00:00+00:00,B01,Engineering Block,514.18,514.18,523.88,523.88,22.93,22.93,11,4,0,0,0,none,,,True
2026-02-20 12:00:00+00:00,B01,Engineering Block,528.45,528.45,522.68,522.68,23.65,23.65,12,4,0,0,0,none,,,True
2026-02-20 13:00:00+00:00,B01,Engineering Block,496.03,496.03,463.15,463.15,19.97,19.97,13,4,0,0,0,none,,,True
2026-02-20 14:00:00+00:00,B01,Engineering Block,486.02,486.02,474.21,474.21,20.14,20.14,14,4,0,0,0,none,,,True
2026-02-20 15:00:00+00:00,B01,Engineering Block,479.61,479.61,462.0,462.0,21.58,21.58,15,4,0,0,0,none,,,True
2026-02-20 16:00:00+00:00,B01,Engineering Block,509.44,509.44,487.03,487.03,19.72,19.72,16,4,0,0,0,none,,,True
2026-02-20 17:00:00+00:00,B01,Engineering Block,497.07,497.07,477.26,477.26,20.21,20.21,17,4,0,0,0,none,,,True
2026-02-20 18:00:00+00:00,B01,Engineering Block,327.72,327.72,230.48,230.48,19.59,19.59,18,4,0,0,0,none,,,True
2026-02-20 19:00:00+00:00,B01,Engineering Block,337.25,337.25,241.86,241.86,18.42,18.42,19,4,0,0,0,none,,,True
2026-02-20 20:00:00+00:00,B01,Engineering Block,322.51,322.51,225.13,225.13,20.02,20.02,20,4,0,0,0,none,,,True
2026-02-20 21:00:00+00:00,B01,Engineering Block,313.81,313.81,227.77,227.77,19.92,19.92,21,4,0,0,0,none,,,True
2026-02-20 22:00:00+00:00,B01,Engineering Block,245.7,245.7,125.08,125.08,19.59,19.59,22,4,0,0,0,none,,,True
2026-02-20 23:00:00+00:00,B01,Engineering Block,270.18,270.18,126.2,126.2,21.89,21.89,23,4,0,0,0,none,,,True
2026-02-21 00:00:00+00:00,B01,Engineering Block,70.45,70.45,43.49,43.49,20.24,20.24,0,5,1,0,0,none,,,True
2026-02-21 01:00:00+00:00,B01,Engineering Block,99.21,99.21,55.87,55.87,21.89,21.89,1,5,1,0,0,none,,,True
2026-02-21 02:00:00+00:00,B01,Engineering Block,76.1,76.1,32.45,32.45,23.73,23.73,2,5,1,0,0,none,,,True
2026-02-21 03:00:00+00:00,B01,Engineering Block,86.11,86.11,43.44,43.44,24.39,24.39,3,5,1,0,0,none,,,True
2026-02-21 04:00:00+00:00,B01,Engineering Block,71.08,71.08,29.26,29.26,24.99,24.99,4,5,1,0,0,none,,,True
2026-02-21 05:00:00+00:00,B01,Engineering Block,107.36,107.36,42.26,42.26,27.63,27.63,5,5,1,0,0,none,,,True
2026-02-21 06:00:00+00:00,B01,Engineering Block,226.87,226.87,85.07,85.07,25.01,25.01,6,5,1,0,0,none,,,True
2026-02-21 07:00:00+00:00,B01,Engineering Block,227.8,227.8,67.11,67.11,26.27,26.27,7,5,1,0,0,none,,,True
2026-02-21 08:00:00+00:00,B01,Engineering Block,293.99,293.99,177.6,177.6,24.51,24.51,8,5,1,0,0,none,,,True
2026-02-21 09:00:00+00:00,B01,Engineering Block,291.84,291.84,172.95,172.95,24.13,24.13,9,5,1,0,0,none,,,True
2026-02-21 10:00:00+00:00,B01,Engineering Block,304.89,304.89,177.23,177.23,22.77,22.77,10,5,1,0,0,none,,,True
2026-02-21 11:00:00+00:00,B01,Engineering Block,308.23,308.23,181.71,181.71,22.64,22.64,11,5,1,0,0,none,,,True
2026-02-21 12:00:00+00:00,B01,Engineering Block,306.01,306.01,182.5,182.5,21.75,21.75,12,5,1,0,0,none,,,True
2026-02-21 13:00:00+00:00,B01,Engineering Block,294.58,294.58,172.13,172.13,21.09,21.09,13,5,1,0,0,none,,,True
2026-02-21 14:00:00+00:00,B01,Engineering Block,290.51,290.51,159.37,159.37,19.64,19.64,14,5,1,0,0,none,,,True
2026-02-21 15:00:00+00:00,B01,Engineering Block,293.72,293.72,170.17,170.17,20.33,20.33,15,5,1,0,0,none,,,True
2026-02-21 16:00:00+00:00,B01,Engineering Block,296.88,296.88,166.66,166.66,20.08,20.08,16,5,1,0,0,none,,,True
2026-02-21 17:00:00+00:00,B01,Engineering Block,305.76,305.76,174.27,174.27,18.97,18.97,17,5,1,0,0,none,,,True
2026-02-21 18:00:00+00:00,B01,Engineering Block,235.03,235.03,80.76,80.76,19.59,19.59,18,5,1,0,0,none,,,True
2026-02-21 19:00:00+00:00,B01,Engineering Block,238.91,238.91,80.92,80.92,18.31,18.31,19,5,1,0,0,none,,,True
2026-02-21 20:00:00+00:00,B01,Engineering Block,248.1,248.1,103.79,103.79,18.96,18.96,20,5,1,0,0,none,,,True
2026-02-21 21:00:00+00:00,B01,Engineering Block,242.54,242.54,74.82,74.82,19.31,19.31,21,5,1,0,0,none,,,True
2026-02-21 22:00:00+00:00,B01,Engineering Block,190.3,190.3,37.83,37.83,19.94,19.94,22,5,1,0,0,none,,,True
2026-02-21 23:00:00+00:00,B01,Engineering Block,209.79,209.79,37.08,37.08,19.41,19.41,23,5,1,0,0,none,,,True
2026-02-22 00:00:00+00:00,B01,Engineering Block,82.78,82.78,63.14,63.14,21.52,21.52,0,6,1,0,0,none,,,True
2026-02-22 01:00:00+00:00,B01,Engineering Block,99.33,99.33,46.42,46.42,21.93,21.93,1,6,1,0,0,none,,,True
2026-02-22 02:00:00+00:00,B01,Engineering Block,80.73,80.73,36.02,36.02,22.73,22.73,2,6,1,0,0,none,,,True
2026-02-22 03:00:00+00:00,B01,Engineering Block,85.63,85.63,45.17,45.17,23.75,23.75,3,6,1,0,0,none,,,True
2026-02-22 04:00:00+00:00,B01,Engineering Block,87.16,87.16,36.75,36.75,23.17,23.17,4,6,1,0,0,none,,,True
2026-02-22 05:00:00+00:00,B01,Engineering Block,83.35,83.35,22.78,22.78,24.28,24.28,5,6,1,0,0,none,,,True
2026-02-22 06:00:00+00:00,B01,Engineering Block,242.07,242.07,81.42,81.42,25.41,25.41,6,6,1,0,0,none,,,True
2026-02-22 07:00:00+00:00,B01,Engineering Block,252.03,252.03,89.04,89.04,25.63,25.63,7,6,1,0,0,none,,,True
2026-02-22 08:00:00+00:00,B01,Engineering Block,310.05,310.05,191.91,191.91,25.14,25.14,8,6,1,0,0,none,,,True
2026-02-22 09:00:00+00:00,B01,Engineering Block,304.45,304.45,171.92,171.92,24.33,24.33,9,6,1,0,0,none,,,True
2026-02-22 10:00:00+00:00,B01,Engineering Block,301.72,301.72,193.35,193.35,22.34,22.34,10,6,1,0,0,none,,,True
2026-02-22 11:00:00+00:00,B01,Engineering Block,289.54,289.54,187.8,187.8,22.47,22.47,11,6,1,0,0,none,,,True
2026-02-22 12:00:00+00:00,B01,Engineering Block,293.08,293.08,187.05,187.05,19.9,19.9,12,6,1,0,0,none,,,True
2026-02-22 13:00:00+00:00,B01,Engineering Block,289.87,289.87,178.14,178.14,22.79,22.79,13,6,1,0,0,none,,,True
2026-02-22 14:00:00+00:00,B01,Engineering Block,302.7,302.7,163.35,163.35,20.27,20.27,14,6,1,0,0,none,,,True
2026-02-22 15:00:00+00:00,B01,Engineering Block,299.18,299.18,161.91,161.91,19.12,19.12,15,6,1,0,0,none,,,True
2026-02-22 16:00:00+00:00,B01,Engineering Block,272.62,272.62,162.95,162.95,19.83,19.83,16,6,1,0,0,none,,,True
2026-02-22 17:00:00+00:00,B01,Engineering Block,277.58,277.58,164.74,164.74,17.14,17.14,17,6,1,0,0,none,,,True
2026-02-22 18:00:00+00:00,B01,Engineering Block,233.12,233.12,86.13,86.13,18.63,18.63,18,6,1,0,0,none,,,True
2026-02-22 19:00:00+00:00,B01,Engineering Block,229.61,229.61,72.16,72.16,18.55,18.55,19,6,1,0,0,none,,,True
2026-02-22 20:00:00+00:00,B01,Engineering Block,229.32,229.32,87.4,87.4,16.44,16.44,20,6,1,0,0,none,,,True
2026-02-22 21:00:00+00:00,B01,Engineering Block,235.73,235.73,80.15,80.15,19.43,19.43,21,6,1,0,0,none,,,True
2026-02-22 22:00:00+00:00,B01,Engineering Block,205.23,205.23,46.1,46.1,19.83,19.83,22,6,1,0,0,none,,,True
2026-02-22 23:00:00+00:00,B01,Engineering Block,204.04,204.04,41.59,41.59,22.0,22.0,23,6,1,0,0,none,,,True
2026-02-23 00:00:00+00:00,B01,Engineering Block,142.42,142.42,109.45,109.45,21.8,21.8,0,0,0,0,0,none,,,True
2026-02-23 01:00:00+00:00,B01,Engineering Block,140.88,140.88,107.36,107.36,23.34,23.34,1,0,0,0,0,none,,,True
2026-02-23 02:00:00+00:00,B01,Engineering Block,127.36,127.36,109.44,109.44,22.88,22.88,2,0,0,0,0,none,,,True
2026-02-23 03:00:00+00:00,B01,Engineering Block,134.32,134.32,107.75,107.75,24.56,24.56,3,0,0,0,0,none,,,True
2026-02-23 04:00:00+00:00,B01,Engineering Block,123.62,123.62,112.07,112.07,23.04,23.04,4,0,0,0,0,none,,,True
2026-02-23 05:00:00+00:00,B01,Engineering Block,138.49,138.49,128.86,128.86,24.28,24.28,5,0,0,0,0,none,,,True
2026-02-23 06:00:00+00:00,B01,Engineering Block,348.33,348.33,237.59,237.59,24.83,24.83,6,0,0,0,0,none,,,True
2026-02-23 07:00:00+00:00,B01,Engineering Block,331.35,331.35,223.79,223.79,24.12,24.12,7,0,0,0,0,none,,,True
2026-02-23 08:00:00+00:00,B01,Engineering Block,523.27,523.27,512.83,512.83,24.04,24.04,8,0,0,0,0,none,,,True
2026-02-23 09:00:00+00:00,B01,Engineering Block,517.53,517.53,541.28,541.28,23.72,23.72,9,0,0,0,0,none,,,True
2026-02-23 10:00:00+00:00,B01,Engineering Block,538.85,538.85,524.17,524.17,25.74,25.74,10,0,0,0,0,none,,,True
2026-02-23 11:00:00+00:00,B01,Engineering Block,515.09,515.09,517.86,517.86,22.86,22.86,11,0,0,0,0,none,,,True
2026-02-23 12:00:00+00:00,B01,Engineering Block,516.37,516.37,513.09,513.09,21.14,21.14,12,0,0,0,0,none,,,True
2026-02-23 13:00:00+00:00,B01,Engineering Block,478.13,478.13,458.53,458.53,19.55,19.55,13,0,0,0,0,none,,,True
2026-02-23 14:00:00+00:00,B01,Engineering Block,476.13,476.13,471.41,471.41,20.36,20.36,14,0,0,0,0,none,,,True
2026-02-23 15:00:00+00:00,B01,Engineering Block,507.62,507.62,481.28,481.28,18.15,18.15,15,0,0,0,0,none,,,True
2026-02-23 16:00:00+00:00,B01,Engineering Block,482.69,482.69,459.9,459.9,17.75,17.75,16,0,0,0,0,none,,,True
2026-02-23 17:00:00+00:00,B01,Engineering Block,503.34,503.34,489.65,489.65,18.85,18.85,17,0,0,0,0,none,,,True
2026-02-23 18:00:00+00:00,B01,Engineering Block,321.94,321.94,225.15,225.15,17.39,17.39,18,0,0,0,0,none,,,True
2026-02-23 19:00:00+00:00,B01,Engineering Block,322.93,322.93,214.34,214.34,17.23,17.23,19,0,0,0,0,none,,,True
2026-02-23 20:00:00+00:00,B01,Engineering Block,308.11,308.11,215.12,215.12,19.12,19.12,20,0,0,0,0,none,,,True
2026-02-23 21:00:00+00:00,B01,Engineering Block,340.6,340.6,227.61,227.61,18.78,18.78,21,0,0,0,0,none,,,True
2026-02-23 22:00:00+00:00,B01,Engineering Block,258.3,258.3,127.85,127.85,21.11,21.11,22,0,0,0,0,none,,,True
2026-02-23 23:00:00+00:00,B01,Engineering Block,257.85,257.85,125.49,125.49,19.61,19.61,23,0,0,0,0,none,,,True
2026-02-24 00:00:00+00:00,B01,Engineering Block,114.19,114.19,107.69,107.69,20.63,20.63,0,1,0,0,0,none,,,True
2026-02-24 01:00:00+00:00,B01,Engineering Block,107.91,107.91,97.56,97.56,19.78,19.78,1,1,0,0,0,none,,,True
2026-02-24 02:00:00+00:00,B01,Engineering Block,119.0,119.0,115.52,115.52,21.24,21.24,2,1,0,0,0,none,,,True
2026-02-24 03:00:00+00:00,B01,Engineering Block,143.69,143.69,125.76,125.76,22.81,22.81,3,1,0,0,0,none,,,True
2026-02-24 04:00:00+00:00,B01,Engineering Block,123.71,123.71,115.65,115.65,24.57,24.57,4,1,0,0,0,none,,,True
2026-02-24 05:00:00+00:00,B01,Engineering Block,150.84,150.84,107.97,107.97,22.58,22.58,5,1,0,0,0,none,,,True
2026-02-24 06:00:00+00:00,B01,Engineering Block,313.6,313.6,210.97,210.97,23.24,23.24,6,1,0,0,0,none,,,True
2026-02-24 07:00:00+00:00,B01,Engineering Block,349.45,349.45,211.83,211.83,25.53,25.53,7,1,0,0,0,none,,,True
2026-02-24 08:00:00+00:00,B01,Engineering Block,502.98,502.98,520.81,520.81,22.55,22.55,8,1,0,0,0,none,,,True
2026-02-24 09:00:00+00:00,B01,Engineering Block,519.51,519.51,522.85,522.85,23.07,23.07,9,1,0,0,0,none,,,True
2026-02-24 10:00:00+00:00,B01,Engineering Block,531.09,531.09,526.95,526.95,23.15,23.15,10,1,0,0,0,none,,,True
